age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;y
39;admin.;divorced;secondary;no;83;yes;no;cellular;30;jul;69;6;-1;0;unknown;no
41;management;married;tertiary;no;6563;no;no;cellular;27;aug;136;8;-1;0;unknown;no
32;services;single;secondary;no;0;yes;no;cellular;31;jul;99;13;-1;0;unknown;no
32;management;single;tertiary;no;0;no;no;cellular;21;nov;9;6;-1;0;unknown;no
36;blue-collar;married;primary;no;398;yes;no;unknown;12;jun;278;1;-1;0;unknown;no
35;admin.;married;tertiary;no;1145;yes;no;cellular;2;feb;82;2;-1;0;unknown;no
32;management;single;tertiary;no;2;yes;no;cellular;11;sep;100;2;-1;0;unknown;yes
33;management;single;tertiary;no;201;yes;no;cellular;19;nov;171;1;183;1;failure;no
49;entrepreneur;married;primary;no;563;no;no;unknown;19;jun;84;1;-1;0;unknown;no
35;management;married;tertiary;no;3161;no;no;cellular;8;aug;433;2;-1;0;unknown;no
31;technician;married;secondary;no;0;no;yes;cellular;15;jul;624;6;-1;0;unknown;no
42;management;married;secondary;no;1331;no;no;cellular;23;jul;698;2;-1;0;unknown;no
34;housemaid;married;primary;no;2929;no;no;cellular;14;aug;518;2;-1;0;unknown;yes
32;services;married;secondary;yes;-220;yes;yes;cellular;25;jul;123;2;-1;0;unknown;no
29;management;single;tertiary;no;5980;yes;no;unknown;28;may;317;1;-1;0;unknown;no
32;services;single;secondary;no;48;yes;no;cellular;20;apr;8;3;-1;0;unknown;no
50;housemaid;single;unknown;no;0;no;no;telephone;28;jul;118;8;-1;0;unknown;no
58;retired;married;secondary;no;3382;no;yes;cellular;28;may;294;2;309;2;failure;no
59;technician;married;secondary;no;2308;no;no;cellular;30;apr;815;1;87;1;other;yes
25;student;married;tertiary;no;10;yes;no;cellular;21;jul;857;4;-1;0;unknown;yes
57;services;married;secondary;no;162;yes;no;unknown;5;may;174;1;-1;0;unknown;no
30;blue-collar;single;secondary;no;1073;yes;no;cellular;5;may;1130;4;-1;0;unknown;no
26;services;single;secondary;no;1700;yes;no;cellular;7;may;13;5;-1;0;unknown;no
50;services;single;primary;no;148;yes;no;unknown;7;may;198;2;-1;0;unknown;no
39;services;married;secondary;no;0;yes;no;cellular;8;may;503;1;-1;0;unknown;no
45;blue-collar;married;primary;no;185;yes;no;cellular;29;jan;249;3;-1;0;unknown;no
37;management;divorced;tertiary;no;896;no;yes;cellular;14;aug;343;2;-1;0;unknown;no
47;blue-collar;divorced;primary;no;1279;yes;no;cellular;6;feb;479;2;-1;0;unknown;no
50;technician;married;tertiary;no;199;yes;yes;cellular;3;feb;116;2;253;1;failure;no
40;management;married;secondary;no;99;no;no;cellular;9;feb;15;5;-1;0;unknown;no
35;blue-collar;married;primary;no;378;yes;no;unknown;16;may;427;3;-1;0;unknown;no
53;management;married;tertiary;no;15;no;no;cellular;20;aug;921;2;-1;0;unknown;yes
35;admin.;married;secondary;no;147;yes;yes;cellular;29;jan;41;1;184;7;failure;no
54;technician;married;secondary;no;2225;no;yes;cellular;13;aug;73;2;-1;0;unknown;no
35;admin.;single;secondary;no;1810;yes;no;cellular;25;may;65;2;-1;0;unknown;no
31;housemaid;married;unknown;yes;-6;no;yes;telephone;7;jul;94;2;-1;0;unknown;no
46;technician;divorced;secondary;no;435;yes;no;unknown;15;may;192;3;-1;0;unknown;no
52;management;married;secondary;no;335;no;no;cellular;21;oct;411;1;182;1;failure;yes
34;admin.;divorced;secondary;no;-251;no;no;cellular;18;jul;641;1;-1;0;unknown;yes
46;services;divorced;secondary;no;5;yes;yes;cellular;29;jan;305;2;-1;0;unknown;no
54;self-employed;married;secondary;no;641;yes;no;cellular;17;apr;472;1;148;2;failure;no
37;admin.;married;tertiary;no;0;yes;no;cellular;21;jul;115;1;-1;0;unknown;no
39;admin.;married;tertiary;no;722;no;no;telephone;23;apr;141;1;-1;0;unknown;no
50;technician;married;tertiary;no;3337;yes;yes;telephone;31;jul;24;14;-1;0;unknown;no
44;technician;divorced;secondary;no;0;no;no;cellular;28;jul;264;5;-1;0;unknown;no
56;admin.;married;secondary;no;1504;yes;no;unknown;29;may;66;2;-1;0;unknown;no
40;services;married;tertiary;no;35;no;no;cellular;3;jul;318;4;317;3;failure;no
36;services;married;secondary;no;895;yes;yes;unknown;4;jun;622;1;-1;0;unknown;no
33;management;married;tertiary;no;752;yes;no;cellular;11;aug;104;4;-1;0;unknown;no
33;blue-collar;single;secondary;no;1925;yes;no;cellular;2;mar;76;2;-1;0;unknown;no
42;services;married;secondary;no;-246;yes;no;unknown;7;may;149;1;-1;0;unknown;no
30;self-employed;single;tertiary;no;901;yes;yes;unknown;16;may;601;1;-1;0;unknown;no
33;admin.;single;secondary;no;894;no;no;cellular;5;feb;509;2;-1;0;unknown;no
26;blue-collar;single;secondary;no;592;yes;yes;unknown;27;may;174;1;-1;0;unknown;no
26;admin.;single;secondary;no;3529;no;yes;cellular;7;sep;57;2;-1;0;unknown;no
37;services;married;secondary;no;0;yes;yes;cellular;31;jul;187;2;-1;0;unknown;no
59;retired;married;primary;no;0;no;no;cellular;5;jun;493;2;-1;0;unknown;yes
49;blue-collar;married;primary;no;371;yes;no;cellular;31;jul;18;44;-1;0;unknown;no
33;blue-collar;single;primary;no;1;yes;no;cellular;20;apr;257;1;-1;0;unknown;no
46;technician;single;secondary;no;834;yes;no;cellular;11;jul;196;2;-1;0;unknown;no
55;entrepreneur;married;primary;no;298;yes;no;unknown;8;may;144;3;-1;0;unknown;no
49;services;married;tertiary;no;306;yes;no;cellular;18;aug;285;7;-1;0;unknown;no
51;technician;married;secondary;no;143;yes;no;unknown;16;may;627;1;-1;0;unknown;no
27;admin.;married;secondary;no;186;yes;no;unknown;27;may;136;2;-1;0;unknown;no
44;technician;married;secondary;no;5597;no;no;unknown;20;jun;27;3;-1;0;unknown;no
40;services;single;secondary;no;1547;yes;no;cellular;12;may;88;2;173;1;success;no
36;management;married;tertiary;no;1852;no;no;unknown;8;may;362;1;-1;0;unknown;no
46;admin.;single;secondary;no;1790;yes;no;unknown;5;jun;214;5;-1;0;unknown;no
30;services;single;secondary;no;20;yes;no;cellular;20;apr;404;6;340;1;failure;no
35;admin.;married;secondary;no;8652;yes;no;unknown;24;jun;103;6;-1;0;unknown;no
31;technician;single;secondary;no;1626;no;no;cellular;7;may;356;2;286;3;failure;no
37;admin.;married;secondary;no;749;no;no;cellular;21;apr;219;1;-1;0;unknown;no
49;blue-collar;married;unknown;no;51;yes;no;unknown;7;may;984;1;-1;0;unknown;no
27;services;single;secondary;yes;-1;no;no;cellular;22;jul;60;2;-1;0;unknown;no
32;blue-collar;married;secondary;no;-32;yes;no;cellular;12;may;145;1;-1;0;unknown;no
70;retired;divorced;secondary;no;6850;no;no;telephone;5;mar;252;3;183;1;failure;no
22;technician;single;secondary;no;333;no;yes;telephone;12;nov;129;1;-1;0;unknown;no
58;blue-collar;married;secondary;no;-27;no;yes;telephone;31;jul;77;13;-1;0;unknown;no
33;blue-collar;married;secondary;no;932;yes;no;unknown;21;may;226;1;-1;0;unknown;no
83;retired;divorced;primary;no;0;no;no;telephone;31;may;664;1;77;3;success;no
50;management;divorced;tertiary;no;100;yes;yes;cellular;13;may;157;1;299;3;failure;no
53;blue-collar;married;secondary;no;-626;yes;no;cellular;9;jul;205;1;-1;0;unknown;no
37;management;single;tertiary;no;9;no;no;cellular;26;aug;484;2;-1;0;unknown;no
55;services;divorced;primary;no;653;no;no;unknown;6;jun;800;1;-1;0;unknown;no
49;admin.;married;secondary;no;3608;yes;no;unknown;13;nov;231;1;-1;0;unknown;yes
41;blue-collar;married;primary;no;293;yes;yes;cellular;7;may;102;1;-1;0;unknown;no
40;management;single;tertiary;no;36;yes;no;unknown;27;may;240;3;-1;0;unknown;no
48;management;married;tertiary;no;263;yes;no;unknown;5;may;350;2;-1;0;unknown;no
27;student;single;secondary;no;8366;no;no;cellular;7;may;458;2;349;1;other;no
30;management;single;tertiary;no;2186;yes;no;unknown;3;jun;366;1;-1;0;unknown;no
37;entrepreneur;single;secondary;no;20453;yes;no;telephone;4;may;115;1;-1;0;unknown;no
37;services;single;secondary;no;105;no;yes;unknown;17;jun;260;4;-1;0;unknown;no
40;blue-collar;married;secondary;no;440;yes;no;unknown;5;jun;327;2;-1;0;unknown;no
73;retired;married;unknown;no;519;no;no;telephone;16;oct;434;1;57;1;failure;yes
50;management;married;tertiary;no;19447;yes;yes;cellular;21;nov;166;1;-1;0;unknown;no
53;blue-collar;married;primary;no;225;no;no;cellular;18;jul;171;7;-1;0;unknown;no
47;blue-collar;married;secondary;no;2548;yes;no;cellular;11;may;577;1;368;1;other;no
33;technician;divorced;secondary;no;0;no;no;cellular;21;aug;224;8;-1;0;unknown;no
50;blue-collar;married;unknown;no;2284;yes;no;telephone;31;jul;1088;17;-1;0;unknown;yes
51;blue-collar;married;primary;no;40;yes;no;cellular;13;may;79;1;370;1;failure;no
42;housemaid;divorced;tertiary;no;364;no;no;cellular;18;nov;52;1;-1;0;unknown;no
34;technician;single;secondary;no;174;no;no;telephone;11;may;259;4;-1;0;unknown;no
44;technician;married;secondary;no;10888;yes;no;cellular;5;aug;163;1;-1;0;unknown;no
32;admin.;married;secondary;no;0;yes;yes;cellular;17;nov;159;2;195;2;failure;no
60;retired;married;tertiary;no;225;no;no;cellular;19;aug;54;2;-1;0;unknown;no
60;retired;divorced;tertiary;no;2131;no;no;cellular;10;jul;421;6;-1;0;unknown;no
29;blue-collar;single;secondary;no;-20;no;yes;cellular;21;jul;574;1;-1;0;unknown;yes
39;management;single;secondary;no;36;no;no;cellular;29;aug;70;2;-1;0;unknown;no
47;blue-collar;married;primary;no;2642;no;no;cellular;13;aug;310;2;-1;0;unknown;no
30;admin.;married;tertiary;no;400;yes;no;cellular;7;may;223;1;-1;0;unknown;no
31;technician;single;tertiary;no;1214;no;no;cellular;3;feb;39;1;-1;0;unknown;no
34;management;single;tertiary;no;-292;yes;no;cellular;19;aug;181;6;-1;0;unknown;no
51;admin.;married;secondary;no;1415;yes;no;unknown;2;jun;151;3;-1;0;unknown;no
38;blue-collar;married;secondary;no;213;yes;no;unknown;16;jun;270;15;-1;0;unknown;no
47;admin.;single;secondary;no;2540;no;no;cellular;18;nov;110;5;-1;0;unknown;no
46;housemaid;single;tertiary;no;3232;no;no;telephone;15;jun;94;2;-1;0;unknown;no
33;management;married;tertiary;no;296;no;no;cellular;16;jul;90;2;-1;0;unknown;no
30;management;married;tertiary;no;42;no;no;cellular;25;aug;115;6;-1;0;unknown;no
40;technician;married;secondary;no;697;no;no;cellular;24;jun;220;2;219;2;other;no
38;blue-collar;single;secondary;no;13156;yes;no;cellular;17;apr;291;4;331;1;failure;no
63;retired;divorced;secondary;no;1490;no;no;cellular;8;jun;506;1;-1;0;unknown;yes
33;management;married;tertiary;no;150;no;no;cellular;21;aug;151;2;-1;0;unknown;no
59;retired;married;secondary;no;0;no;no;unknown;5;jun;812;1;-1;0;unknown;yes
29;management;single;tertiary;no;4210;yes;no;cellular;18;may;119;1;-1;0;unknown;no
54;services;divorced;secondary;no;1012;yes;no;cellular;12;may;33;3;175;2;other;no
57;technician;married;secondary;no;16063;yes;no;unknown;30;may;352;3;-1;0;unknown;no
57;blue-collar;married;primary;no;5431;yes;yes;unknown;6;may;383;1;-1;0;unknown;no
28;services;single;secondary;no;317;yes;no;unknown;16;may;21;3;-1;0;unknown;no
30;technician;single;secondary;no;4787;yes;no;cellular;18;nov;266;1;167;2;failure;no
28;blue-collar;married;secondary;no;225;yes;yes;unknown;7;may;866;2;-1;0;unknown;no
45;services;divorced;primary;no;3854;yes;no;unknown;20;jun;10;3;-1;0;unknown;no
29;services;divorced;secondary;no;92;yes;no;cellular;7;may;240;1;-1;0;unknown;no
42;blue-collar;married;primary;no;-10;yes;no;unknown;9;may;291;4;-1;0;unknown;no
31;blue-collar;married;secondary;no;-617;yes;no;unknown;2;jun;115;2;-1;0;unknown;no
59;housemaid;divorced;primary;no;195;no;no;unknown;5;may;366;2;-1;0;unknown;no
41;blue-collar;married;primary;no;1172;yes;no;unknown;15;may;153;1;-1;0;unknown;no
57;housemaid;married;secondary;no;0;no;no;cellular;22;aug;197;2;-1;0;unknown;no
43;services;divorced;secondary;no;0;no;no;cellular;31;jul;106;4;-1;0;unknown;no
30;services;divorced;secondary;no;-94;yes;no;cellular;14;jul;41;2;-1;0;unknown;no
26;admin.;single;secondary;no;609;no;no;telephone;28;jan;112;1;-1;0;unknown;no
52;management;single;tertiary;no;4;no;yes;cellular;28;jul;30;9;-1;0;unknown;no
32;entrepreneur;divorced;secondary;no;1121;yes;yes;cellular;16;apr;211;3;-1;0;unknown;no
39;management;divorced;tertiary;no;355;yes;no;cellular;25;aug;313;5;-1;0;unknown;no
31;blue-collar;married;secondary;no;3653;yes;yes;cellular;21;nov;252;1;168;4;failure;no
83;retired;divorced;primary;no;1097;no;no;telephone;5;mar;181;1;-1;0;unknown;yes
34;management;married;tertiary;no;436;no;yes;cellular;28;jul;118;4;-1;0;unknown;no
40;blue-collar;married;secondary;no;4795;yes;no;cellular;17;apr;57;1;-1;0;unknown;no
39;self-employed;married;secondary;no;266;no;no;cellular;11;may;102;2;-1;0;unknown;no
50;unemployed;married;secondary;no;3357;no;no;cellular;9;jun;239;4;-1;0;unknown;yes
30;technician;married;tertiary;no;101;yes;yes;cellular;7;jul;187;3;-1;0;unknown;no
43;blue-collar;married;secondary;no;10910;yes;no;cellular;15;may;66;2;-1;0;unknown;no
49;blue-collar;married;secondary;no;1568;no;no;unknown;21;may;206;6;-1;0;unknown;no
41;retired;single;primary;no;0;no;no;cellular;8;may;239;1;368;2;failure;no
35;blue-collar;married;secondary;no;305;yes;no;cellular;18;may;7;7;367;25;failure;no
57;retired;married;tertiary;no;31;no;no;cellular;19;aug;260;2;-1;0;unknown;no
29;entrepreneur;married;secondary;no;452;yes;no;unknown;27;may;347;1;-1;0;unknown;no
48;admin.;married;secondary;no;5;yes;no;unknown;7;may;697;2;-1;0;unknown;no
38;entrepreneur;divorced;tertiary;no;7929;no;no;cellular;8;jul;182;3;-1;0;unknown;no
41;entrepreneur;married;primary;no;39;yes;no;cellular;21;nov;549;2;-1;0;unknown;yes
39;housemaid;married;primary;no;267;no;no;unknown;9;jun;1151;5;-1;0;unknown;no
31;management;married;tertiary;no;4945;no;no;cellular;11;aug;445;1;-1;0;unknown;no
51;technician;married;secondary;no;463;yes;no;unknown;13;may;213;5;-1;0;unknown;no
35;unemployed;single;secondary;no;2116;yes;no;cellular;13;may;409;2;-1;0;unknown;no
45;admin.;divorced;secondary;no;59;yes;no;cellular;24;jul;873;8;-1;0;unknown;yes
28;blue-collar;married;secondary;no;131;yes;no;unknown;12;may;147;5;-1;0;unknown;no
57;retired;married;secondary;no;107;no;no;cellular;14;jul;85;2;-1;0;unknown;no
36;unemployed;married;secondary;no;-35;no;no;cellular;30;jan;339;3;-1;0;unknown;no
49;technician;married;primary;no;230;yes;no;unknown;8;may;96;1;-1;0;unknown;no
34;management;single;tertiary;no;2679;yes;no;cellular;7;may;195;1;-1;0;unknown;no
65;retired;married;primary;no;493;no;no;cellular;16;oct;622;1;182;1;failure;no
26;services;single;secondary;no;256;yes;no;cellular;4;may;101;2;-1;0;unknown;no
52;blue-collar;married;primary;no;-133;no;no;unknown;5;jun;96;2;-1;0;unknown;no
32;blue-collar;single;secondary;no;811;yes;no;cellular;14;may;563;1;-1;0;unknown;yes
33;unemployed;married;tertiary;no;302;yes;yes;cellular;16;apr;670;1;-1;0;unknown;no
43;management;married;tertiary;no;3529;yes;no;cellular;4;aug;190;3;-1;0;unknown;no
26;technician;single;tertiary;no;75;yes;yes;unknown;19;may;351;1;-1;0;unknown;no
45;technician;married;secondary;no;999;yes;no;cellular;20;nov;215;6;188;2;failure;no
30;management;single;tertiary;no;7845;yes;no;unknown;3;jun;59;1;-1;0;unknown;no
37;services;divorced;primary;no;260;yes;no;cellular;17;apr;446;2;-1;0;unknown;no
45;management;single;tertiary;no;2048;yes;no;cellular;18;oct;310;1;804;1;failure;yes
34;management;married;tertiary;no;1557;yes;yes;unknown;13;may;213;1;-1;0;unknown;no
35;services;married;secondary;no;505;yes;yes;unknown;27;may;371;2;-1;0;unknown;no
41;admin.;married;tertiary;no;1536;no;no;cellular;4;may;54;2;-1;0;unknown;no
42;self-employed;married;tertiary;no;0;no;no;cellular;8;aug;118;6;-1;0;unknown;no
48;blue-collar;married;unknown;no;439;yes;no;cellular;2;feb;212;1;249;2;other;no
45;unknown;married;primary;no;44;no;no;unknown;11;jun;81;1;-1;0;unknown;no
47;management;married;tertiary;no;295;yes;no;cellular;5;aug;157;1;-1;0;unknown;no
37;blue-collar;married;primary;no;190;yes;yes;unknown;8;may;194;1;-1;0;unknown;no
32;management;married;secondary;no;3935;yes;no;unknown;29;may;129;2;-1;0;unknown;no
40;management;married;tertiary;no;-17;yes;yes;cellular;11;may;474;1;256;1;success;yes
35;technician;single;secondary;no;175;yes;no;cellular;29;jan;219;1;246;1;failure;no
31;technician;single;secondary;no;4888;yes;no;telephone;5;may;475;4;166;2;failure;no
36;technician;single;tertiary;no;40;no;no;cellular;26;aug;359;3;-1;0;unknown;no
44;management;married;tertiary;no;4460;no;no;telephone;31;jul;168;2;-1;0;unknown;no
52;admin.;divorced;secondary;no;98;no;yes;unknown;19;jun;148;1;-1;0;unknown;no
28;student;single;secondary;no;330;no;no;telephone;2;feb;197;1;-1;0;unknown;no
45;blue-collar;married;primary;no;13117;no;no;unknown;11;jun;42;2;-1;0;unknown;no
38;management;married;tertiary;no;12877;no;no;unknown;17;jun;118;3;-1;0;unknown;no
39;blue-collar;married;primary;no;1506;yes;no;cellular;11;may;299;2;-1;0;unknown;no
28;management;single;tertiary;no;0;no;no;telephone;27;may;198;2;-1;0;unknown;no
31;technician;single;secondary;no;775;no;no;cellular;2;feb;361;1;-1;0;unknown;no
46;blue-collar;married;primary;no;258;yes;no;unknown;27;may;217;1;-1;0;unknown;no
22;student;single;secondary;no;246;yes;no;telephone;12;may;25;1;-1;0;unknown;no
49;blue-collar;single;primary;no;2146;yes;no;cellular;7;may;1516;2;353;2;other;yes
44;unemployed;married;secondary;no;304;yes;no;unknown;12;may;129;2;-1;0;unknown;no
31;self-employed;single;secondary;no;360;yes;no;unknown;26;may;592;4;-1;0;unknown;no
53;blue-collar;married;primary;no;3316;yes;no;unknown;23;may;331;6;-1;0;unknown;no
55;management;married;tertiary;no;6880;no;no;cellular;8;aug;353;2;-1;0;unknown;no
35;technician;married;secondary;no;2189;no;no;cellular;19;nov;256;3;-1;0;unknown;no
35;blue-collar;married;secondary;no;5304;yes;no;cellular;20;nov;340;1;183;2;failure;no
37;management;single;tertiary;no;102;yes;no;cellular;21;aug;101;2;-1;0;unknown;no
50;blue-collar;married;secondary;no;181;yes;no;cellular;17;apr;599;2;-1;0;unknown;no
37;management;married;primary;no;3953;yes;no;cellular;6;apr;610;2;138;1;failure;no
37;blue-collar;single;primary;no;6969;yes;no;unknown;20;may;412;1;-1;0;unknown;no
29;management;single;tertiary;no;572;no;no;cellular;16;dec;314;1;195;1;success;yes
31;admin.;single;secondary;no;223;yes;no;cellular;17;apr;508;1;315;11;success;no
40;technician;married;secondary;no;-396;yes;no;unknown;26;may;127;1;-1;0;unknown;no
47;services;divorced;secondary;no;164;no;no;unknown;5;may;212;1;-1;0;unknown;no
55;self-employed;married;secondary;no;2678;no;yes;cellular;18;aug;151;12;-1;0;unknown;no
33;technician;single;secondary;no;920;yes;no;cellular;21;nov;58;1;122;4;failure;no
53;services;divorced;secondary;no;4554;no;no;cellular;5;feb;8;6;-1;0;unknown;no
38;management;single;tertiary;no;623;no;no;cellular;28;jun;297;4;144;4;other;yes
61;management;married;secondary;no;967;no;no;cellular;20;aug;180;1;-1;0;unknown;no
43;unemployed;divorced;secondary;no;1577;yes;no;cellular;19;nov;87;1;-1;0;unknown;no
42;housemaid;married;primary;no;1;yes;no;telephone;28;jul;59;5;-1;0;unknown;no
36;management;divorced;tertiary;no;0;no;no;cellular;28;aug;81;4;-1;0;unknown;no
31;technician;single;tertiary;no;1166;yes;no;unknown;3;jun;207;1;-1;0;unknown;no
59;management;married;unknown;no;3534;no;no;cellular;21;nov;216;4;-1;0;unknown;no
29;blue-collar;married;primary;no;200;yes;no;unknown;30;may;322;2;-1;0;unknown;no
33;technician;married;secondary;no;4790;yes;no;cellular;20;apr;137;1;272;2;failure;no
44;blue-collar;married;primary;no;-237;yes;no;telephone;10;jul;73;1;-1;0;unknown;no
43;blue-collar;married;secondary;no;1335;yes;no;unknown;6;may;371;2;-1;0;unknown;no
42;management;married;tertiary;no;603;yes;no;cellular;5;nov;298;5;-1;0;unknown;no
32;management;single;tertiary;no;577;no;no;cellular;7;aug;101;2;-1;0;unknown;no
43;management;married;tertiary;no;0;yes;no;cellular;17;nov;110;1;-1;0;unknown;no
39;admin.;single;secondary;no;163;yes;no;cellular;30;jan;107;2;-1;0;unknown;no
23;blue-collar;married;primary;no;1158;yes;no;cellular;16;apr;743;1;-1;0;unknown;no
43;services;married;secondary;no;642;no;no;cellular;31;jul;644;2;-1;0;unknown;no
